UNITID_P,INSTNM,OPEID,BRANCH,Address,City,State,ZIP,sector_cd,Sector_desc,men_total,women_total,Total,MURD20,NEG_M20,RAPE20,FONDL20,INCES20,STATR20,ROBBE20,AGG_A20,BURGLA20,VEHIC20,ARSON20,MURD21,NEG_M21,RAPE21,FONDL21,INCES21,STATR21,ROBBE21,AGG_A21,BURGLA21,VEHIC21,ARSON21,MURD22,NEG_M22,RAPE22,FONDL22,INCES22,STATR22,ROBBE22,AGG_A22,BURGLA22,VEHIC22,ARSON22,FILTER20,FILTER21,FILTER22,Latitude,Longitude
101994001,Reid State Technical College,569200,Main Campus,100 HWY 83,EVERGREEN,AL,36401,4,"Public, 2-year",196.0,238.0,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,33.629682,-91.790949
102030001,Bishop State Community College,103000,Main Campus,351 NORTH BROAD STREET,MOBILE,AL,366035898,4,"Public, 2-year",1040.0,1928.0,2968.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,30.694717400000002,-88.05752532626387
102030002,Bishop State Community College,103000,Central Campus,1365 Dr. Martin Luther King Blvd.,Mobile,AL,36603,4,"Public, 2-year",1040.0,1928.0,2968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
102030003,Bishop State Community College,103000,Carvar Campus,414 Stanton Rd.,Mobile,AL,36617,4,"Public, 2-year",1040.0,1928.0,2968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
102030004,Bishop State Community College,103000,SouthWest Campus,925 Dauphin Island Parkway,Mobile,AL,36605,4,"Public, 2-year",1040.0,1928.0,2968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,30.66194864,-88.08836808
102049001,Samford University,103600,Main Campus,800 Lakeshore Drive,Birmingham,AL,352292240,2,"Private nonprofit, 4-year or above",1824.0,3858.0,5682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
102049002,Samford University,103600,Daniel House at Samford University London Study Center,"12 Ashburn Gardens, Kensington",London,,SW7 4DG,2,"Private nonprofit, 4-year or above",1824.0,3858.0,5682.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1,1,1,51.4937108,-0.18582894218636367
102067001,Shelton State Community College,569100,Martin Campus,9500 OLD GREENSBORO RD,TUSCALOOSA,AL,35405,4,"Public, 2-year",1698.0,2468.0,4166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,33.069772,-87.564326
102067002,Shelton State Community College,569100,"Shelton State Community College, C. A. Fredd Campus",3401 MARTIN LUTHER KING BLVD,TUSCALOOSA,AL,354013541,4,"Public, 2-year",1698.0,2468.0,4166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
102076001,Snead State Community College,103800,Main Campus,P.O. Box 734,BOAZ,AL,359570734,4,"Public, 2-year",928.0,1579.0,2507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
102076003,Snead State Community College,103800,Aviation College at Snead State ,24 Aviation Way,Albertville,AL,35950,4,"Public, 2-year",928.0,1579.0,2507.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,33.876858166666665,-84.30611754166667
102094001,University of South Alabama,105700,Main Campus,307 N UNIVERSITY BLVD,MOBILE,AL,366880002,1,"Public, 4-year or above",4284.0,9154.0,13438.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,7.0,1.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,1,1,1,,
102094011,University of South Alabama,105700,USA Baldwin County - Fairhope,111 St. James Ave.,Fairhope,AL,36532,1,"Public, 4-year or above",4284.0,9154.0,13438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,-43.4966473,172.6042106
102234001,Spring Hill College,104100,Spring Hill College,4000 DAUPHIN ST,MOBILE,AL,366081791,2,"Private nonprofit, 4-year or above",467.0,579.0,1046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,30.6897722,-88.1392483077685
102270001,Stillman College,104400,Stillman College,3601 Stillman Boulevard,TUSCALOOSA,AL,35401,2,"Private nonprofit, 4-year or above",328.0,416.0,744.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,33.20086,-87.585959
102298001,Talladega College,104600,Talladega College,627 W BATTLE ST,TALLADEGA,AL,35160,2,"Private nonprofit, 4-year or above",453.0,450.0,903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,30.78295220408163,-83.56428995918368
102313001,H Councill Trenholm State Community College,573400,Main Campus - Trenholm Campus,P.O. Box 10048,MONTGOMERY,AL,361083199,4,"Public, 2-year",771.0,1213.0,1984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1,1,1,45.6662045,8.7952074
102313002,H Councill Trenholm State Community College,573400,Patterson Campus,3920 Troy Highway,MONTGOMERY,AL,36116,4,"Public, 2-year",771.0,1213.0,1984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1,1,1,32.3101814,-86.2201341
102368001,Troy University,104700,Troy Campus,University Avenue,TROY,AL,360820001,1,"Public, 4-year or above",5098.0,9058.0,14156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,-34.4108601,150.8833256
102368002,Troy University,104700,Phenix City Campus,1 University Place,Phenix City,AL,36869,1,"Public, 4-year or above",5098.0,9058.0,14156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,40.616907749999996,-93.9255655729911
102368003,Troy University,104700,Montgomery Campus,231 Montgomery Street,Montgomery,AL,361034419,1,"Public, 4-year or above",5098.0,9058.0,14156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
102368004,Troy University,104700,Dothan Campus,501 University Drive,Dothan,AL,363040368,1,"Public, 4-year or above",5098.0,9058.0,14156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
102368005,Troy University,104700,Atlantic Region,2743 Perimeter Parkway,Augusta,GA,30907,1,"Public, 4-year or above",5098.0,9058.0,14156.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,33.483719592124665,-82.08583673874499
102368006,Troy University,104700,Florida Region,"81 Beal Parkway, S. E.",Fort Walton Beach,FL,32548,1,"Public, 4-year or above",5098.0,9058.0,14156.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
102368007,Troy University,104700,Southeast Region,2743 Perimeter Parkway,Augusta,GA,30907,1,"Public, 4-year or above",5098.0,9058.0,14156.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,33.483719592124665,-82.08583673874499
102368008,Troy University,104700,Western Region,81 Beal Parkway Southeast,Ft. Walton Beach ,FL,32548,1,"Public, 4-year or above",5098.0,9058.0,14156.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
102377001,Tuskegee University,105000,TUSKEGEE UNIVERSITY,1200 W Montgoemry Road,Tuskegee,AL,36088,2,"Private nonprofit, 4-year or above",912.0,1658.0,2570.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
102395001,United States Sports Academy,2170600,Main Campus,ONE ACADEMY DR,DAPHNE,AL,365267055,2,"Private nonprofit, 4-year or above",175.0,65.0,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,33.2325355,-87.5350242
102429001,Bevill State Community College,573300,Bevill State Community College Jasper (Main) Campus,1411 Indiana Avenue,Jasper,AL,35501,4,"Public, 2-year",1495.0,2208.0,3703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1,1,1,38.1948418,-85.71886459757054
102429002,Bevill State Community College,573300,Sumiton Campus,101 State Street,Sumiton,AL,35148,4,"Public, 2-year",1495.0,2208.0,3703.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
102429003,Bevill State Community College,573300,Fayette Campus,2631 Temple Avenue North,Fayette,AL,35555,4,"Public, 2-year",1495.0,2208.0,3703.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,33.72584195,-87.81840246008414
102429004,Bevill State Community College,573300,Hamilton Campus,1481 Military Street South,HAMILTON,AL,35570,4,"Public, 2-year",1495.0,2208.0,3703.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,34.124918040816326,-87.98984287755103
102553001,University of Alaska Anchorage,1146200,Anchorage Campus,3211 Providence Dr,Anchorage,AK,99508,1,"Public, 4-year or above",4139.0,6325.0,10464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,61.1896051,-149.8315765
102553002,University of Alaska Anchorage,1146200,Matanuska-Susitna College,8274 E. College Road,Palmer,AK,99645,1,"Public, 4-year or above",4139.0,6325.0,10464.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
102553003,University of Alaska Anchorage,1146200,Kenai Peninsula College - Kenai River Campus,156 College Road,Soldotna,AK,99669,1,"Public, 4-year or above",4139.0,6325.0,10464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1,1,1,52.441944750000005,-1.8666467315193218
102553004,University of Alaska Anchorage,1146200,Kenai Peninsula College - Kachemak Bay Campus,533 E. Pioneer Avenue,Homer,AK,996037624,1,"Public, 4-year or above",4139.0,6325.0,10464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1,1,1,34.08097466834171,-117.17592293467337
102553005,University of Alaska Anchorage,1146200,Kodiak College,117 Benny Benson Drive,Kodiak,AK,99615,1,"Public, 4-year or above",4139.0,6325.0,10464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,57.80763565274534,-152.36767328260467
102553007,University of Alaska Anchorage,1146200,Prince William Sound College,303 Lowe St,Valdez,AK,99686,1,"Public, 4-year or above",4139.0,6325.0,10464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,61.134274,-146.3554715
102553009,University of Alaska Anchorage,1146200,Aviation Technology Complex,2811 Merrill Field Drive,Anchorage,AK,99501,1,"Public, 4-year or above",4139.0,6325.0,10464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,61.2146716,-149.82978793698513
102553010,University of Alaska Anchorage,1146200,JBER - Elmendorf Extension,4109 Bullard Avenue,Elmendorf Air Force Base,AK,99506,1,"Public, 4-year or above",4139.0,6325.0,10464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,61.23323551693885,-149.85900194652584
102553011,University of Alaska Anchorage,1146200,JBER - Richardson Extension,"Bldg 7, Chilkoot Ave",Fort Richardson,AK,99505,1,"Public, 4-year or above",4139.0,6325.0,10464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,61.2515838,-149.6974421
102553012,University of Alaska Anchorage,1146200,Prince William Sound College - Cordova Extension,100 Fisherman Ave,Cordova,AK,99574,1,"Public, 4-year or above",4139.0,6325.0,10464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,57.740761,-152.501728
102580001,Alaska Bible College,884300,Main Campus,248 E. Elmwood Ave.,Palmer,AK,99645,2,"Private nonprofit, 4-year or above",23.0,16.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,61.5984652,-149.1116399896245
102614001,University of Alaska Fairbanks,106300,University of Alaska Fairbanks,P.O. Box 757500,FAIRBANKS,AK,997757480,1,"Public, 4-year or above",2531.0,4076.0,6607.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1,1,1,,
102614002,University of Alaska Fairbanks,106300,Kuskokwim rural campus,201 Akiak Drive,Bethel,AK,995590368,1,"Public, 4-year or above",2531.0,4076.0,6607.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,1,1,60.791974,-161.775418
102614003,University of Alaska Fairbanks,106300,Northwest Campus,P.O. Box 400,Nome,AK,99762,1,"Public, 4-year or above",2531.0,4076.0,6607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1,1,1,,
102614004,University of Alaska Fairbanks,106300,Bristol Bay rural campus,P.O. Box 1070,Dillingham,AK,99576,1,"Public, 4-year or above",2531.0,4076.0,6607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,45.6662045,8.7952074
102614005,University of Alaska Fairbanks,106300,Chukchi rural campus,P.O. Box 297,Kotzebue,AK,99752,1,"Public, 4-year or above",2531.0,4076.0,6607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
102614007,University of Alaska Fairbanks,106300,Community and Technical College,604 Barnette Street,Fairbanks,AK,99701,1,"Public, 4-year or above",2531.0,4076.0,6607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,64.841012,-147.72648485515396
102614008,University of Alaska Fairbanks,106300,Interior Alaska Campus-Tok,P.O. Box 464,Tok,AK,99780,1,"Public, 4-year or above",2531.0,4076.0,6607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
102614011,University of Alaska Fairbanks,106300,Seward Marine Center Campus,201 Third Avenue,Seward,AK,99664,1,"Public, 4-year or above",2531.0,4076.0,6607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
102614012,University of Alaska Fairbanks,106300,Kasitsna Bay Laboratory,Drawer G,Seldovia,AK,99663,1,"Public, 4-year or above",2531.0,4076.0,6607.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,1,1,29.7568073,-95.4571274
102632001,University of Alaska Southeast,106500,Main Campus/Auke Bay,11066 Auke Lake Way,JUNEAU,AK,99801,1,"Public, 4-year or above",669.0,1254.0,1923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,58.39233645,-134.64781229447976
102632002,University of Alaska Southeast,106500,University of Alaska Southeast - Ketchikan,2600 7th Ave,Ketchikan,AK,99901,1,"Public, 4-year or above",669.0,1254.0,1923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
102632003,University of Alaska Southeast,106500,University of Alaska Southeast - Sitka,1332 Seward Avenue,Sitka,AK,99835,1,"Public, 4-year or above",669.0,1254.0,1923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,57.0518743,-135.35182773935085
102669001,Alaska Pacific University,106100,Main Campus,4101 UNIVERSITY DR,ANCHORAGE,AK,99508,2,"Private nonprofit, 4-year or above",132.0,463.0,595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,-27.4952492,153.0130356
102711001,Alaska Vocational Technical Center,3160300,First Lake Campus,809 Second Avenue,SEWARD,AK,996640889,7,"Public, less-than 2-year",140.0,62.0,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
102711002,Alaska Vocational Technical Center,3160300,Residence Life Campus,516 3rd Avenue,Seward,AK,006640889,7,"Public, less-than 2-year",140.0,62.0,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
102711004,Alaska Vocational Technical Center,3160300,Port Avenue Campus,808 Port Avenue,Seward,AK,996640889,7,"Public, less-than 2-year",140.0,62.0,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,60.12217162626262,-149.4325214747475
102711005,Alaska Vocational Technical Center,3160300,Applied Technology Campus,1900-1916 Leirer Ave and 1906 Alameda Avenue,Seward,AK,996640889,7,"Public, less-than 2-year",140.0,62.0,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
102845001,Charter College,2576900,Charter College-Anchorage,2221 E NORTHERN LIGHTS BLVD STE 120,ANCHORAGE,AK,99508,3,"Private for-profit, 4-year or above",577.0,1540.0,2117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,61.1953253,-149.7334129
102845002,Charter College,2576900,Charter College - Wasilla,721 W. Parks Highway,Wasilla,AK,99654,3,"Private for-profit, 4-year or above",577.0,1540.0,2117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,61.5819876,-149.4690387
102845003,Charter College,2576900,Charter College-Pasco,5278 Outlet Dr.,Pasco,WA,99301,3,"Private for-profit, 4-year or above",577.0,1540.0,2117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,38.4796628,-122.9983009
102845004,Charter College,2576900,Charter College - Oxnard,"2000 Outlet Center Dr., Suite 150",Oxnard,CA,93036,3,"Private for-profit, 4-year or above",577.0,1540.0,2117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
102845006,Charter College,2576900,Charter College-Vancouver,17200 SE Mill Plain Blvd #100,Vancouver,WA,98683,3,"Private for-profit, 4-year or above",577.0,1540.0,2117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,45.6169326,-122.4760899
102845007,Charter College,2576900,Charter College - Fife,"3700 Pacific Highway East, Suite 150",Fife,WA,98424,3,"Private for-profit, 4-year or above",577.0,1540.0,2117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
102845008,Charter College,2576900,Charter College-Lacey,"4520 Lacey Blvd SE, Suite 40",Lacey,WA,98503,3,"Private for-profit, 4-year or above",577.0,1540.0,2117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,1,1,47.0365832,-122.8068788
102845009,Charter College,2576900,Charter College-E Wenatchee,"595 Grant Road, Suite 5",East Wenatchee,WA,98802,3,"Private for-profit, 4-year or above",577.0,1540.0,2117.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1,1,1,,
102845010,Charter College,2576900,Charter College-Canyon Country,19034 Soledad Canyon Road,Canyon Country,CA,91351,3,"Private for-profit, 4-year or above",577.0,1540.0,2117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,34.41562770499582,-118.46837538626562
102845011,Charter College,2576900,Charter College-Lancaster,"43141 Business Center Parkway, Suite 109",Lancaster,CA,93535,3,"Private for-profit, 4-year or above",577.0,1540.0,2117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,32.2653132,-90.138896
102845012,Charter College,2576900,Charter College - Yakima,"2706 West Nob Hill Boulevard, Suite 106",Yakima,WA,98902,3,"Private for-profit, 4-year or above",577.0,1540.0,2117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
102845013,Charter College,2576900,Charter College - Billings,"1595 Grand Avenue, Suite 230",Billings,MT,59102,3,"Private for-profit, 4-year or above",577.0,1540.0,2117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
102845014,Charter College,2576900,Charter College - Missoula,1930 Brooks Street,Missoula,MT,59801,3,"Private for-profit, 4-year or above",577.0,1540.0,2117.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,32.35939993877551,-86.27432877551021
102845015,Charter College,2576900,Charter College - Charter Institute Farmington,3030 E 20th Street,Farmington,NM,87402,3,"Private for-profit, 4-year or above",577.0,1540.0,2117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
103501001,Alaska Career College,2541000,Main Campus,1415 E Tudor Road,Anchorage,AK,995071033,6,"Private for-profit, 2-year",36.0,232.0,268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,61.180929,-149.8553051623517
103741001,Empire Beauty School-Tucson,966403,"Empire Beauty School - C Tucson, AZ",3030 E SPEEDWAY BLVD,TUCSON,AZ,85716,9,"Private for-profit, less-than 2-year",10.0,174.0,184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,32.23592846938776,-110.92766844897959
103893001,Carrington College-Phoenix North,2100600,Carrington College-Phoenix,"2149 W Dunlap Avenue, Suite 100",PHOENIX,AZ,85021,6,"Private for-profit, 2-year",208.0,840.0,1048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
103893009,Carrington College-Phoenix North,2100600,Carrington College-Phoenix East,2149 W DUNLAP AVE,PHOENIX,AZ,85021,6,"Private for-profit, 2-year",208.0,840.0,1048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,33.5659811,-112.10427322655894
103909001,Carrington College-Mesa,2100611,Carrington College-Mesa- Main Campus,1001 West Southern Avenue,Mesa,AZ,852105005,6,"Private for-profit, 2-year",69.0,463.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,33.39227005,-111.85324689657435
103927001,Carrington College-Tucson,2100607,Carrington College-Tucson- Main Campus,"201 North Bonita Avenue, Suite 101",Tucson,AZ,857452974,6,"Private for-profit, 2-year",83.0,363.0,446.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
103954001,Arizona Academy of Beauty,886400,Main Campus,5631 E SPEEDWAY BLVD,TUCSON,AZ,85712,9,"Private for-profit, less-than 2-year",2.0,32.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,32.23626157282233,-110.87240090282233
103963001,Miller-Motte College-Arizona Automotive Institute,2306807,Arizona Automotive Institute,6829 N 46TH AVE,GLENDALE,AZ,853013579,9,"Private for-profit, less-than 2-year",352.0,59.0,411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
104090001,Brookline College-Phoenix,2218800,Brookline College - Phoenix Campus,"2445 W. Dunlap Avenue, Suite 100",Phoenix,AZ,85021,3,"Private for-profit, 4-year or above",102.0,786.0,888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,29.3247881,-99.4724805
104151001,Arizona State University Campus Immersion,108100,Tempe Campus,325 E. Apache Blvd.,TEMPE,AZ,852871812,1,"Public, 4-year or above",41414.0,38651.0,80065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1,1,1,,
104151005,Arizona State University Campus Immersion,108100,Lake Havasu City Campus,100 University Way,Lake Havasu City,AZ,86404,1,"Public, 4-year or above",41414.0,38651.0,80065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,32.94506007799383,-87.15673707970859
